CASENUM,VEH_NO,REGION,STRATUM,PJ,PSU,PSUSTRAT,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,WEIGHT
201510760010,1,1,4,10,3,1,1,0,11,9,15,14,0,2,0,49,53,49053,5,2011,4T3BK3BB7BU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,220.031018
201510760050,1,1,4,4,3,1,1,1,11,4,30,14,0,2,0,49,403,49403,14,2013,5TDBK3EH5DS2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,218.876944
201510760207,2,1,4,16,3,1,1,0,11,9,24,14,0,2,0,49,403,49403,14,2006,JTEEW21A4600,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,218.683584
201510760354,3,1,4,7,3,1,2,0,11,23,45,12,6,2,0,49,40,49040,4,2009,4T1BE46K99U8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,222.442088
201510760434,1,1,4,3,3,1,1,0,11,10,0,14,0,2,0,42,42,42042,4,2008,WDDGF54X38F0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,218.384788
201510760542,1,1,4,4,3,1,1,0,11,11,0,14,0,2,0,58,37,58037,4,2003,JNKCV51E53M3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,218.876944
201510760601,1,1,4,8,3,1,1,0,11,13,53,14,0,2,0,59,399,59399,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,8,5,12,0,0,0,218.501052
201510760987,2,1,4,16,3,1,1,3,11,14,0,14,0,2,0,20,473,20473,30,2004,1GNDT13S5421,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,218.683584
201510761435,1,1,4,16,3,1,1,4,12,22,55,14,0,2,0,49,40,49040,4,2012,4T1BF1FK4CU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,218.683584
201510761483,2,1,4,4,3,1,1,0,12,15,15,14,0,2,0,35,999,35999,49,2012,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,218.876944
201510761562,2,1,4,3,3,1,1,0,12,6,35,14,0,2,0,55,33,55033,4,2013,5NPEC4AC2DH6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,218.384788
201510761562,3,1,4,3,3,1,1,0,12,6,35,14,0,2,0,37,441,37441,20,2002,2HKRL187X2H5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,218.384788
201510761562,4,1,4,3,3,1,1,0,12,6,35,14,0,2,0,49,403,49403,14,2015,5TDJKRFH4FS1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,218.384788
201510761784,2,1,4,21,3,1,1,1,12,11,0,14,0,2,0,34,44,34044,5,2015,5UXKU2C58F0N,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,218.60058
201510762003,1,1,4,13,3,1,1,2,12,12,50,14,0,2,0,12,461,12461,21,2014,1FTNE2EW7EDB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,221.36985
201511124287,3,1,4,2,4,3,2,0,1,9,52,12,7,2,0,55,35,55035,4,2005,KMHDN46D65U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,221.7905
201511124671,1,1,6,6,4,3,1,0,1,17,56,14,0,2,0,55,33,55033,4,2011,5NPEC4AB5BH3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,108.54688
201511124672,1,1,4,6,4,3,1,0,1,12,32,14,0,2,0,99,999,99999,99,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,217.09376
201511124672,2,1,4,6,4,3,1,0,1,12,32,14,0,2,0,99,999,99999,99,9999,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,217.09376
201511124816,2,1,6,17,4,3,1,0,1,21,26,14,0,2,0,19,431,19431,16,2003,1GYEK63N13R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,121.59338
201511125077,1,1,4,11,4,3,1,0,1,12,0,14,0,2,0,42,48,42048,4,2000,WDBJF65J9YB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,237.4463
201511125123,2,1,2,7,4,3,1,1,1,1,38,45,0,4,0,98,998,98998,97,2004,DW724JX59108,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,33.9209
201511125339,1,1,6,4,4,3,1,0,1,15,48,33,0,3,0,82,881,82881,66,2014,3AKJGLDR1ESF,0,0,213754,00213754,3,5,96,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,104.372
201511125379,1,1,4,7,4,3,1,0,2,15,59,14,0,2,0,55,33,55033,4,2007,5NPET46C27H2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,203.5254
201511125536,2,1,4,1,4,3,1,0,2,17,34,14,0,2,0,49,33,49033,3,2000,JTDDR32T9Y00,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511125587,2,1,4,1,4,3,1,0,2,20,30,14,0,2,0,12,37,12037,4,2014,1FADP3F22EL2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511125632,1,1,4,4,4,3,1,0,2,19,48,14,0,2,0,30,46,30046,4,1998,WVWPD63BXWE4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,221.7905
201511125682,2,1,4,3,4,3,1,0,2,18,2,14,0,2,0,41,50,41050,4,2015,JM1GJ1V57F11,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,221.7905
201511125748,2,1,4,11,4,3,1,0,2,18,7,14,0,2,0,12,481,12481,31,2014,1FTFW1ET6EKD,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,237.4463
201511126022,3,1,1,2,4,3,2,0,2,7,22,12,6,2,0,55,33,55033,4,2006,KMHEU46C76A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,13.0465
201511126022,4,1,1,2,4,3,2,0,2,7,22,12,6,2,0,49,32,49032,4,2006,2T1BR30E66C6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,13.0465
201511126399,2,1,4,7,4,3,1,0,3,8,13,14,0,2,0,37,32,37032,4,2014,1HGCR2F30EA2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,203.5254
201511126537,1,1,4,2,4,3,1,0,3,19,9,14,0,2,0,7,472,7472,31,2006,1D7HE28K36S6,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,221.7905
201511126721,1,1,5,2,4,3,1,0,3,14,37,14,0,2,0,54,421,54421,15,2015,5FRYD4H46FB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,65.2325
201511126846,1,1,4,11,4,3,1,0,3,18,47,14,0,2,0,34,34,34034,4,2011,WBAPK5G57BNN,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,237.4463
201511127083,1,1,4,2,4,3,1,0,4,18,50,14,0,2,0,35,47,35047,4,2015,1N4AL3APXFN3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511127185,1,1,4,4,4,3,1,0,3,17,13,14,0,2,0,55,35,55035,4,2008,KMHDU46D18U5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,221.7905
201511127218,1,1,4,6,4,3,1,0,4,9,34,14,0,2,0,35,39,35039,4,2003,JN1DA31D93T5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,217.09376
201511127357,1,1,4,2,4,3,1,0,4,4,16,14,0,2,0,30,40,30040,4,2009,3VWRZ71K99M1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,221.7905
201511127391,2,1,4,17,4,3,1,0,3,22,55,14,0,2,0,35,47,35047,4,2010,1N4AL2APXAN4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,243.18676
201511127730,2,1,5,17,4,3,1,0,4,16,50,30,0,3,0,12,3,12003,2,2004,1FAFP446X4F1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,121.59338
201511127784,2,1,4,3,4,3,1,0,4,11,15,14,0,2,0,37,402,37402,14,2013,5J6RM4H75DL0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,221.7905
201511127964,2,1,4,11,4,3,1,0,5,11,20,14,0,2,0,12,17,12017,4,2014,1FAHP2L83EG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,237.4463
201511127992,2,1,4,6,4,3,1,0,5,8,42,14,0,2,0,7,43,7043,2,2004,4B3AG42G44E1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,217.09376
201511128322,2,1,4,7,4,3,1,0,5,15,47,14,0,2,0,69,54,69054,3,2007,WMWMF33527TT,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,203.5254
201511128677,2,1,4,1,4,3,1,0,5,8,27,14,0,2,0,12,481,12481,31,2013,1FTFW1ET4DFA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,221.7905
201511128960,2,1,1,2,4,3,1,0,5,5,32,14,0,2,0,35,47,35047,4,2009,1N4AL21E19N4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,13.0465
201511128990,2,1,4,6,4,3,1,0,6,20,35,14,0,2,0,12,422,12422,15,2004,1FMPU16W54LA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,217.09376
201511129020,2,1,4,11,4,3,1,0,6,22,37,14,0,2,0,12,3,12003,2,2002,1FAFP40462F2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,237.4463
201511129346,2,1,4,2,4,3,1,0,6,12,48,14,0,2,0,20,16,20016,4,2002,1G1JF5246272,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,221.7905
201511129450,2,1,4,17,4,3,1,0,6,20,59,14,0,2,0,20,2,20002,4,2004,2G1WF52E8492,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,2,5,12,0,0,0,243.18676
201511129644,4,1,5,1,4,3,3,0,6,16,14,12,1,3,0,48,45,48045,6,2008,4S4BP60C9873,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,8,5,12,0,0,0,65.2325
201511129689,2,1,4,11,4,3,1,0,6,16,0,14,0,2,0,20,9,20009,2,2011,2G1FK1EJ4B92,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,237.4463
201511129805,1,1,4,2,4,3,1,0,6,10,41,14,0,2,0,35,43,35043,4,2013,3N1AB7AP4DL6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,221.7905
201511129898,2,1,6,6,4,3,1,0,6,14,30,14,0,2,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,108.54688
201511129949,2,1,4,1,4,3,1,0,7,10,4,14,0,2,0,7,442,7442,20,2015,2C4RDGCG2FR6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,221.7905
201511130417,1,1,4,6,4,3,1,0,7,1,54,14,0,2,0,35,51,35051,6,2015,5N1AT2MV8FC7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,217.09376
201511130501,1,1,4,2,4,3,1,0,7,16,13,14,0,2,0,23,8,23008,6,2009,1GKEV23D19J1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511130657,2,1,6,1,4,3,1,0,7,20,56,14,0,2,0,55,402,55402,14,2011,KM8JUCAC8BU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,104.372
201511130657,3,1,6,1,4,3,1,0,7,20,56,14,0,2,0,48,38,48038,4,2010,JF1GH6B60AH8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,104.372
201511130869,2,1,3,6,4,3,1,0,7,7,40,14,0,2,0,49,32,49032,4,1998,2T1BR18E9WC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,8,5,12,0,0,0,27.13672
201511130869,3,1,3,6,4,3,1,0,7,7,40,14,0,2,0,12,461,12461,21,2003,1FDRE14W63HB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,27.13672
201511130896,2,1,6,11,4,3,1,0,7,1,18,14,0,2,0,18,25,18025,4,2014,1G4PR5SK9E41,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,118.72315
201511130902,2,1,4,17,4,3,1,0,7,14,34,14,0,2,0,35,47,35047,4,2013,1N4AL3AP8DC9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,243.18676
201511130973,2,1,4,7,4,3,1,0,7,11,36,14,0,2,0,20,37,20037,4,2010,1G1ZB5EB0AF2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,203.5254
201511131333,1,1,4,1,4,3,1,2,8,12,41,14,0,2,0,37,32,37032,4,2014,1HGCR2F3XEA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,6,2,12,0,0,0,221.7905
201511131465,2,1,6,2,4,3,1,4,8,10,17,14,0,2,0,12,16,12016,4,1999,2FAFP73W8XX1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,1,0,7,8,5,12,0,0,0,104.372
201511132155,2,1,4,1,4,3,1,0,9,8,14,14,0,2,0,12,461,12461,21,2015,1FDWE3FS4FDA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,6,8,1,8,5,12,0,0,0,221.7905
201511132198,1,1,4,6,4,3,1,0,9,6,58,14,0,2,0,20,422,20422,15,2007,3GNFK16377G2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,217.09376
201511132398,1,1,4,11,4,3,1,0,9,7,17,14,0,2,0,12,32,12032,9,2014,7EM172042,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,237.4463
201511132689,1,1,5,2,4,3,2,2,9,20,59,12,7,3,0,20,470,20470,28,2009,1GAHG35K6911,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,65.2325
201511132739,3,1,6,2,4,3,2,0,9,15,12,12,6,3,0,34,36,34036,1,2015,WBAYP1C56FD2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,104.372
201511132877,2,1,5,6,4,3,1,0,9,21,54,14,0,2,0,49,40,49040,4,2006,4T1BE32K66U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,54.27344
201511132959,2,1,1,2,4,3,1,0,9,15,49,42,0,2,0,2,405,2405,14,2006,1J8GL48516W2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,13.0465
201511132959,3,1,1,2,4,3,1,0,9,15,49,42,0,2,0,6,52,6052,6,2007,3A8FY58B77T5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,13.0465
201511133258,1,1,6,1,4,3,1,0,10,22,45,33,0,3,0,37,32,37032,4,2000,1HGCG1653YA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,104.372
201511133478,2,1,4,1,4,3,1,0,10,16,20,14,0,2,0,14,6,14006,4,2002,2MEFM75W72X6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,221.7905
201511133584,2,1,4,11,4,3,1,0,10,2,25,14,0,2,0,35,39,35039,4,2012,1N4AA5AP4CC8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,237.4463
201511133746,1,1,4,17,4,3,1,0,10,21,45,14,0,2,0,55,41,55041,4,2011,KMHGC4DE6BU1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,243.18676
201511133774,1,1,4,6,4,3,1,0,10,19,35,14,0,2,0,35,47,35047,4,2006,1N4AL11DX6C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,217.09376
201511134043,2,1,6,3,4,3,1,0,11,1,40,14,0,2,0,2,404,2404,14,2004,1J4GW48N04C3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,104.372
201511134099,2,1,4,1,4,3,1,0,10,8,35,14,0,2,0,55,401,55401,14,2001,KM8SC83D91U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511134292,2,1,6,6,4,3,1,0,11,7,3,30,0,3,0,18,7,18007,4,2003,2G4WS52J5312,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,108.54688
201511134388,2,1,6,2,4,3,1,1,11,10,2,14,0,2,0,12,898,12898,60,2006,1FCLE49L96HB,0,77,777777777,77777777777,2,1,1,1,0,0,0,0,0,0,0,6,0,5,12,0,0,0,104.372
201511134528,2,1,4,11,4,3,1,0,11,15,15,14,0,2,0,2,406,2406,14,2006,1J8HG48K06C2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,237.4463
201511134535,2,1,5,11,4,3,1,0,11,12,19,14,0,2,0,12,17,12017,4,2001,1FAFP55U11A2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,8,5,12,0,0,0,59.361575
201511134575,2,1,6,6,4,3,1,0,11,18,13,33,0,3,0,42,42,42042,4,2015,55SWF4KB3FU0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,5,12,0,0,0,108.54688
201511134647,1,1,4,4,4,3,1,0,11,7,45,14,0,2,0,42,50,42050,6,2006,4JGCB65E36A0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,221.7905
201511134750,2,1,4,7,4,3,1,0,11,8,25,14,0,2,0,13,1,13001,4,2006,1LNHM81W56Y6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,203.5254
201511134814,2,1,4,1,4,3,1,0,11,10,7,14,0,2,0,12,462,12462,21,2015,1FTNR2CMXFKA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,221.7905
201511135019,2,1,4,2,4,3,1,0,12,1,25,14,0,2,0,49,43,49043,4,2006,4T1BK36B66U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,221.7905
201511135253,2,1,4,2,4,3,1,0,12,0,31,14,0,2,0,35,47,35047,4,2015,1N4AL3AP3FC2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,221.7905
201511135304,1,1,6,1,4,3,1,0,12,3,21,14,0,2,0,55,401,55401,14,2012,5XYZGDAB4CG1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,104.372
201511135399,2,1,4,3,4,3,1,0,12,19,20,14,0,2,0,22,20,22020,4,2006,2G2WP5520612,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,221.7905
201511135460,2,1,5,17,4,3,1,0,12,3,22,14,0,2,0,12,461,12461,21,2012,1FTNE2EL0CDB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,6,2,12,0,0,0,121.59338
201511135590,2,1,4,2,4,3,1,0,12,19,14,14,0,2,0,35,443,35443,20,2005,5N1BV28U65N1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,221.7905
201511135622,2,1,4,2,4,3,1,0,12,9,40,33,0,3,0,20,37,20037,4,1999,1G1ND52J2X61,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,8,5,12,0,0,0,221.7905
201511135741,2,1,4,11,4,3,1,0,12,9,0,14,0,2,0,12,461,12461,21,2011,1FTNS2EW7BDA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,237.4463
201511135817,2,1,4,11,4,3,1,0,12,7,15,14,0,2,0,30,47,30047,3,2008,3VWPG31CX8M0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,237.4463
201511135994,2,1,6,3,4,3,1,0,12,15,43,14,0,2,0,20,37,20037,4,2001,1G1NE52J9162,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,104.372
201511135994,3,1,6,3,4,3,1,0,12,15,43,14,0,2,0,20,2,20002,4,2003,2G1WF52E4392,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,8,5,12,0,0,0,104.372
201511537043,2,1,1,8,5,2,1,0,1,2,24,14,0,2,0,7,25,7025,5,2007,1B3HE78K47D2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,16.45854
201511537043,3,1,1,8,5,2,1,0,1,2,24,14,0,2,0,12,23,12023,4,2007,3FAHP02177R2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,4,3,14,0,0,0,16.45854
201511537266,2,1,4,8,5,2,1,0,1,20,3,14,0,2,0,12,13,12013,4,1996,1FASP15J4TW1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,3,12,0,0,0,213.96102
201511537282,2,1,6,22,5,2,1,0,1,3,58,42,0,3,0,55,401,55401,14,2005,KM8SC13E25U9,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,13,2,5,12,0,0,0,92.12364
201511537369,3,1,4,27,5,2,2,3,1,9,30,12,6,3,0,7,482,7482,31,2006,1D7HU18N76S6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,2,2,5,12,0,0,0,198.16524
201511537761,2,1,6,51,5,2,1,1,2,6,57,14,0,2,0,37,471,37471,30,2008,2HJYK16498H5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,97.37049
201511537763,2,1,6,51,5,2,1,2,2,16,0,14,0,2,0,12,401,12401,14,2002,1FMZU72E72UB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,97.37049
201511537772,3,1,6,51,5,2,2,0,1,7,10,12,1,2,0,12,16,12016,4,2011,2FABP7BVXBX1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,97.37049
201511537831,4,1,2,51,5,2,3,3,2,6,40,12,9,2,0,22,403,22403,14,2007,2CKDL63F1760,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,3,12,0,0,0,97.37049
201511538068,2,1,6,51,5,2,1,1,3,20,40,14,0,2,0,12,880,12880,67,2015,1FD8W3G61FEA,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,97.37049
201511538280,2,1,3,5,5,2,1,0,4,23,16,1,0,2,0,35,443,35443,20,2002,4N2ZN15T22D8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,16.07193
201511538356,2,1,6,1,5,2,1,1,4,10,19,33,0,2,0,30,40,30040,4,2009,3VWHZ71K69M0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,2,5,12,0,0,0,99.414
201511538448,2,1,6,51,5,2,1,1,4,22,43,14,0,2,0,49,40,49040,4,2011,4T1BF3EK7BU2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,2,12,0,0,0,97.37049
201511538551,3,1,6,16,5,2,3,0,4,16,42,12,8,3,0,12,3,12003,2,2015,1FA6P8TH0F53,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,89.69352
201511538551,4,1,6,16,5,2,3,0,4,16,42,12,8,3,0,12,3,12003,2,2015,1FA6P8TH8F53,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,89.69352
201511538598,2,1,1,3,5,2,1,0,5,12,10,14,0,2,0,20,443,20443,20,2000,1GNDU03E3YD1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,5.523
201511538598,3,1,1,3,5,2,1,0,5,12,10,14,0,2,0,55,35,55035,4,2001,KMHDN45D01U1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,5.523
201511538751,2,1,4,1,5,2,1,0,5,22,40,14,0,2,0,20,2,20002,4,2007,2G1WB58K1794,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,3,12,0,0,0,220.92
201511538751,3,1,4,1,5,2,1,0,5,22,40,14,0,2,0,12,23,12023,4,2015,3FA6P0H71FR2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,220.92
201511538766,2,1,6,3,5,2,1,0,5,19,51,19,0,2,0,12,37,12037,3,2003,3FAFP31313R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,99.414
